agent_id,chat_id,is_director,welcome_message,speaker,message,turn,is_english_turn,is_english_chat,public_name,last_message_time
224f479d-f2f6-4568-a2b0-c1a190bc82a7,chat_61b3fe51-b0f5-44e2-b850-0477792969df,,"Hi! I'm BIGVU's AI support bot. 
How can I help you today?",assistant,"Hi! I'm BIGVU's AI support bot. 
How can I help you today?",0,True,True,bigvu-expert,2024-05-30 10:06:33
224f479d-f2f6-4568-a2b0-c1a190bc82a7,chat_61b3fe51-b0f5-44e2-b850-0477792969df,,"Hi! I'm BIGVU's AI support bot. 
How can I help you today?",user,desktop app?,1,True,True,bigvu-expert,2024-05-30 10:06:33
224f479d-f2f6-4568-a2b0-c1a190bc82a7,chat_61b3fe51-b0f5-44e2-b850-0477792969df,,"Hi! I'm BIGVU's AI support bot. 
How can I help you today?",assistant,"BIGVU's desktop app is called BIGVU Desk. It is a web-based software application that uses a web browser as a client. You can access BIGVU Desk on your computer to easily produce videos, modify them, compose new video sequences, and more. It offers a complete toolset to capture video, add elements like presentations and interviews, and even stream or send your videos to third-party platforms.",2,True,True,bigvu-expert,2024-05-30 10:06:33
224f479d-f2f6-4568-a2b0-c1a190bc82a7,chat_61b3fe51-b0f5-44e2-b850-0477792969df,,"Hi! I'm BIGVU's AI support bot. 
How can I help you today?",user,is there a camera option for recording?,3,True,True,bigvu-expert,2024-05-30 10:06:33
224f479d-f2f6-4568-a2b0-c1a190bc82a7,chat_61b3fe51-b0f5-44e2-b850-0477792969df,,"Hi! I'm BIGVU's AI support bot. 
How can I help you today?",assistant,"I'm sorry, but I couldn't find that information in the documentation. My responses are based solely on the information provided in the documentation.",4,True,True,bigvu-expert,2024-05-30 10:06:33
3238355a-52c4-43f5-9b44-81c87aced0de,chat_afd6df91-a162-4219-b47a-cab9df2ae36b,,"Hello! I'm agent homemaker-tips.
I'm here to answer any questions you have, or maybe you'd rather choose a question others are asking me?",assistant,"Hello! I'm agent homemaker-tips.
I'm here to answer any questions you have, or maybe you'd rather choose a question others are asking me?",0,True,True,homemaker-tips,2024-05-30 10:02:27
3238355a-52c4-43f5-9b44-81c87aced0de,chat_afd6df91-a162-4219-b47a-cab9df2ae36b,,"Hello! I'm agent homemaker-tips.
I'm here to answer any questions you have, or maybe you'd rather choose a question others are asking me?",user,best way to keep a house neat?,1,True,True,homemaker-tips,2024-05-30 10:02:27
3238355a-52c4-43f5-9b44-81c87aced0de,chat_afd6df91-a162-4219-b47a-cab9df2ae36b,,"Hello! I'm agent homemaker-tips.
I'm here to answer any questions you have, or maybe you'd rather choose a question others are asking me?",assistant,"Here are some tips from the documentation to keep your house neat and organized:

1. Prioritize your bedroom by making your bed every morning and creating a relaxing and inviting atmosphere.
2. Do a quick 10-minute tidy up before going to bed and before leaving the house to maintain a tidy appearance.
3. Invest in a handheld steam cleaner for versatile cleaning purposes.
4. Use flour sack towels instead of paper towels for cleaning and straining.
5. Use baking soda to clean stubborn food dishes.
6. Cover up small holes in walls with chalk.
7. Use a mixture of Borax and washing soda as a cost-effective alternative to dishwasher detergent.
8. Keep old toothbrushes for detailed cleaning.
9. Avoid buying products that produce garbage to minimize waste.
10. Use lemon and orange peels in the garbage disposal for a citrus fresh smell.
11. Create a daily cleaning schedule for each room, starting from the back of the house and ending with the kitchen.
12. Use microfiber cloths with water for cleaning to reduce paper towel and chemical use.
13. Take a few minutes each day to clean up any messes made during the day.
14. Use used dryer sheets for dusting.
15. Use shaving cream to prevent bathroom mirrors from fogging up.
16. Use vinegar to clean Jack-O-Lanterns and make them last longer.
17. Put a slice of bread in the same container as brown sugar to keep it soft.
18. Microwave lemons before squeezing them to get more juice out.
19. Use Windex and newspaper to clean windows without streaks.
20. Simmer water, cinnamon, cloves, and orange peel for a cheap air freshener.

Please note that these are just a few tips, and there are many more ways to keep a house neat and organized.",2,True,True,homemaker-tips,2024-05-30 10:02:27
eb926ab6-16d9-4328-a548-59db9213c99e,chat_798aee07-16d3-4f28-b40d-bc96a35d38b3,,"Hi, I’m the AgentMaker 👋
Let's create your personalized GPT-Agent  **based on your website.**",assistant,"Hi, I’m the AgentMaker 👋
Let's create your personalized GPT-Agent  **based on your website.**",0,True,True,agentmaker,2024-05-30 10:01:36
eb926ab6-16d9-4328-a548-59db9213c99e,chat_798aee07-16d3-4f28-b40d-bc96a35d38b3,,"Hi, I’m the AgentMaker 👋
Let's create your personalized GPT-Agent  **based on your website.**",user,How does OneAgent help businesses in the AI era?,1,True,True,agentmaker,2024-05-30 10:01:36
