agent_id,chat_id,is_director,welcome_message,speaker,message,turn,is_english_turn,is_english_chat,public_name,last_message_time
1c37578e-3284-432c-9d5c-02a64f55ba72,chat_726d4434-6d99-4000-8a27-5e1c45600462,,"Hello! I'm agent ebaub.
I'm here to answer any questions you have, or maybe you'd rather choose a question others are asking me?
[more about me >](action/profile)",assistant,"Hello! I'm agent ebaub.
I'm here to answer any questions you have, or maybe you'd rather choose a question others are asking me?
[more about me >](action/profile)",0,True,True,ebaub-ai-information-desk,2024-05-07 09:37:10
1c37578e-3284-432c-9d5c-02a64f55ba72,chat_726d4434-6d99-4000-8a27-5e1c45600462,,"Hello! I'm agent ebaub.
I'm here to answer any questions you have, or maybe you'd rather choose a question others are asking me?
[more about me >](action/profile)",user,tell me about you,1,True,True,ebaub-ai-information-desk,2024-05-07 09:37:10
1c37578e-3284-432c-9d5c-02a64f55ba72,chat_726d4434-6d99-4000-8a27-5e1c45600462,,"Hello! I'm agent ebaub.
I'm here to answer any questions you have, or maybe you'd rather choose a question others are asking me?
[more about me >](action/profile)",assistant,"I am EBAUB, an AI agent trained on a variety of documents to provide answers to questions. I have knowledge about different topics and can assist with a wide range of inquiries.",2,True,True,ebaub-ai-information-desk,2024-05-07 09:37:10
1c37578e-3284-432c-9d5c-02a64f55ba72,chat_726d4434-6d99-4000-8a27-5e1c45600462,,"Hello! I'm agent ebaub.
I'm here to answer any questions you have, or maybe you'd rather choose a question others are asking me?
[more about me >](action/profile)",user,What are the programs offering ,3,True,True,ebaub-ai-information-desk,2024-05-07 09:37:10
1c37578e-3284-432c-9d5c-02a64f55ba72,chat_726d4434-6d99-4000-8a27-5e1c45600462,,"Hello! I'm agent ebaub.
I'm here to answer any questions you have, or maybe you'd rather choose a question others are asking me?
[more about me >](action/profile)",assistant,"I'm sorry, but I couldn't find that information in the documentation. My responses are based on the information from the EBAUB_Agent.txt file.",4,True,True,ebaub-ai-information-desk,2024-05-07 09:37:10
1c37578e-3284-432c-9d5c-02a64f55ba72,chat_726d4434-6d99-4000-8a27-5e1c45600462,,"Hello! I'm agent ebaub.
I'm here to answer any questions you have, or maybe you'd rather choose a question others are asking me?
[more about me >](action/profile)",user,What kind of education program does EBAUB provide?,5,True,True,ebaub-ai-information-desk,2024-05-07 09:37:10
1c37578e-3284-432c-9d5c-02a64f55ba72,chat_726d4434-6d99-4000-8a27-5e1c45600462,,"Hello! I'm agent ebaub.
I'm here to answer any questions you have, or maybe you'd rather choose a question others are asking me?
[more about me >](action/profile)",assistant,EBAUB provides international standard education programs in the field of agriculture.,6,True,True,ebaub-ai-information-desk,2024-05-07 09:37:10
1c37578e-3284-432c-9d5c-02a64f55ba72,chat_726d4434-6d99-4000-8a27-5e1c45600462,,"Hello! I'm agent ebaub.
I'm here to answer any questions you have, or maybe you'd rather choose a question others are asking me?
[more about me >](action/profile)",user,What role can efficient and skilled manpower play in the economy?,7,True,True,ebaub-ai-information-desk,2024-05-07 09:37:10
1c37578e-3284-432c-9d5c-02a64f55ba72,chat_726d4434-6d99-4000-8a27-5e1c45600462,,"Hello! I'm agent ebaub.
I'm here to answer any questions you have, or maybe you'd rather choose a question others are asking me?
[more about me >](action/profile)",assistant,"Efficient and skilled manpower can play a vital role in transforming the economy to a higher level of productivity and standard of living. They can contribute to economic growth by increasing productivity, innovation, and competitiveness. Skilled workers can fill critical roles in various sectors, such as administration, teaching, research, and other professions, driving economic development and improving the overall quality of life.",8,True,True,ebaub-ai-information-desk,2024-05-07 09:37:10
1c37578e-3284-432c-9d5c-02a64f55ba72,chat_726d4434-6d99-4000-8a27-5e1c45600462,,"Hello! I'm agent ebaub.
I'm here to answer any questions you have, or maybe you'd rather choose a question others are asking me?
[more about me >](action/profile)",user,List the faculty members,9,True,True,ebaub-ai-information-desk,2024-05-07 09:37:10
1c37578e-3284-432c-9d5c-02a64f55ba72,chat_726d4434-6d99-4000-8a27-5e1c45600462,,"Hello! I'm agent ebaub.
I'm here to answer any questions you have, or maybe you'd rather choose a question others are asking me?
[more about me >](action/profile)",assistant,"I'm sorry, but I couldn't find the specific information about the faculty members in the provided documentation. My responses are based on the available documentation, and I may not have access to the most up-to-date information. It would be best to visit the official website or contact the university directly for the most accurate and current information regarding the faculty members.",10,True,True,ebaub-ai-information-desk,2024-05-07 09:37:10
1c37578e-3284-432c-9d5c-02a64f55ba72,chat_726d4434-6d99-4000-8a27-5e1c45600462,,"Hello! I'm agent ebaub.
I'm here to answer any questions you have, or maybe you'd rather choose a question others are asking me?
[more about me >](action/profile)",user,List the faculty members,11,True,True,ebaub-ai-information-desk,2024-05-07 09:37:10
1c37578e-3284-432c-9d5c-02a64f55ba72,chat_726d4434-6d99-4000-8a27-5e1c45600462,,"Hello! I'm agent ebaub.
I'm here to answer any questions you have, or maybe you'd rather choose a question others are asking me?
[more about me >](action/profile)",assistant,"I'm sorry, but I couldn't find the specific information about the faculty members in the provided documentation. As an AI, I can only provide information based on the available documentation. Is there anything else I can help you with?",12,True,True,ebaub-ai-information-desk,2024-05-07 09:37:10
1c37578e-3284-432c-9d5c-02a64f55ba72,chat_726d4434-6d99-4000-8a27-5e1c45600462,,"Hello! I'm agent ebaub.
I'm here to answer any questions you have, or maybe you'd rather choose a question others are asking me?
[more about me >](action/profile)",user,How many departments are there in the Faculty?,13,True,True,ebaub-ai-information-desk,2024-05-07 09:37:10
1c37578e-3284-432c-9d5c-02a64f55ba72,chat_726d4434-6d99-4000-8a27-5e1c45600462,,"Hello! I'm agent ebaub.
I'm here to answer any questions you have, or maybe you'd rather choose a question others are asking me?
[more about me >](action/profile)",assistant,The Faculty of Agriculture has 15 departments.,14,True,True,ebaub-ai-information-desk,2024-05-07 09:37:10
1c37578e-3284-432c-9d5c-02a64f55ba72,chat_726d4434-6d99-4000-8a27-5e1c45600462,,"Hello! I'm agent ebaub.
I'm here to answer any questions you have, or maybe you'd rather choose a question others are asking me?
[more about me >](action/profile)",user,What is the educational background of Professor Dr. ABM Rashedul Hassan?,15,True,True,ebaub-ai-information-desk,2024-05-07 09:37:10
1c37578e-3284-432c-9d5c-02a64f55ba72,chat_726d4434-6d99-4000-8a27-5e1c45600462,,"Hello! I'm agent ebaub.
I'm here to answer any questions you have, or maybe you'd rather choose a question others are asking me?
[more about me >](action/profile)",assistant,"Professor Dr. ABM Rashedul Hassan earned his Doctor of Business Administration (DBA) from Lincoln University, Malaysia. He achieved his Bachelor and Master Degrees in Management from the University of Dhaka.",16,True,True,ebaub-ai-information-desk,2024-05-07 09:37:10
