agent_id,chat_id,is_director,welcome_message,speaker,message,turn,is_english_turn,is_english_chat,public_name,last_message_time
21d2326a-0b53-4bdc-919d-d3757042fe9a,f583d31a-fb8e-4297-a2ab-8d356531b206,,"Welcome to IsraelGPT, your AI guide to Israel's history, people, and contributions to humanity. Discover accurate and diverse insights into this unique nation. Ready to explore? Let's begin your informative journey! 
[more about me >](action/profile)",system,"Welcome to IsraelGPT, your AI guide to Israel's history, people, and contributions to humanity. Discover accurate and diverse insights into this unique nation. Ready to explore? Let's begin your informative journey! 
[more about me >](action/profile)",0,True,True,israelgpt,2024-05-26 07:29:44
21d2326a-0b53-4bdc-919d-d3757042fe9a,f583d31a-fb8e-4297-a2ab-8d356531b206,,"Welcome to IsraelGPT, your AI guide to Israel's history, people, and contributions to humanity. Discover accurate and diverse insights into this unique nation. Ready to explore? Let's begin your informative journey! 
[more about me >](action/profile)",user,Is Israeli intelligence active in Qatar and Turkey?,1,True,True,israelgpt,2024-05-26 07:29:44
21d2326a-0b53-4bdc-919d-d3757042fe9a,f583d31a-fb8e-4297-a2ab-8d356531b206,,"Welcome to IsraelGPT, your AI guide to Israel's history, people, and contributions to humanity. Discover accurate and diverse insights into this unique nation. Ready to explore? Let's begin your informative journey! 
[more about me >](action/profile)",system,"Yes, Israeli intelligence is active both in Qatar and Turkey. Israeli intelligence agencies have been known to operate in various locations around the world, including these countries. Their activities may include gathering information, conducting surveillance, and potentially taking actions to counter threats posed by terrorist organizations such as Hamas.",2,True,True,israelgpt,2024-05-26 07:29:44
21d2326a-0b53-4bdc-919d-d3757042fe9a,f583d31a-fb8e-4297-a2ab-8d356531b206,,"Welcome to IsraelGPT, your AI guide to Israel's history, people, and contributions to humanity. Discover accurate and diverse insights into this unique nation. Ready to explore? Let's begin your informative journey! 
[more about me >](action/profile)",user,What is the Israel Quiz?,3,True,True,israelgpt,2024-05-26 07:29:44
21d2326a-0b53-4bdc-919d-d3757042fe9a,f583d31a-fb8e-4297-a2ab-8d356531b206,,"Welcome to IsraelGPT, your AI guide to Israel's history, people, and contributions to humanity. Discover accurate and diverse insights into this unique nation. Ready to explore? Let's begin your informative journey! 
[more about me >](action/profile)",system,"The Israel Quiz is a feature on the Jewish Virtual Library website. It is a quiz that tests your knowledge about Israel's history, culture, politics, and more. It is designed to help you learn and test your understanding of the Jewish state.",4,True,True,israelgpt,2024-05-26 07:29:44
21d2326a-0b53-4bdc-919d-d3757042fe9a,f583d31a-fb8e-4297-a2ab-8d356531b206,,"Welcome to IsraelGPT, your AI guide to Israel's history, people, and contributions to humanity. Discover accurate and diverse insights into this unique nation. Ready to explore? Let's begin your informative journey! 
[more about me >](action/profile)",user,Is Israeli intelligence active in Qatar and Turkey?,5,True,True,israelgpt,2024-05-26 07:29:44
21d2326a-0b53-4bdc-919d-d3757042fe9a,f583d31a-fb8e-4297-a2ab-8d356531b206,,"Welcome to IsraelGPT, your AI guide to Israel's history, people, and contributions to humanity. Discover accurate and diverse insights into this unique nation. Ready to explore? Let's begin your informative journey! 
[more about me >](action/profile)",system,"Yes, Israeli intelligence is active both in Qatar and Turkey. Israeli intelligence agencies have been known to operate in various locations around the world, including these countries. Their activities may include gathering information, conducting surveillance, and potentially taking actions to counter threats posed by terrorist organizations such as Hamas.",6,True,True,israelgpt,2024-05-26 07:29:44
21d2326a-0b53-4bdc-919d-d3757042fe9a,f583d31a-fb8e-4297-a2ab-8d356531b206,,"Welcome to IsraelGPT, your AI guide to Israel's history, people, and contributions to humanity. Discover accurate and diverse insights into this unique nation. Ready to explore? Let's begin your informative journey! 
[more about me >](action/profile)",user,What is Israel's story?,7,True,True,israelgpt,2024-05-26 07:29:44
21d2326a-0b53-4bdc-919d-d3757042fe9a,f583d31a-fb8e-4297-a2ab-8d356531b206,,"Welcome to IsraelGPT, your AI guide to Israel's history, people, and contributions to humanity. Discover accurate and diverse insights into this unique nation. Ready to explore? Let's begin your informative journey! 
[more about me >](action/profile)",system,"Israel's story is about an indigenous people overcoming 1,900 years of oppression to regain their freedom in their ancestral home. It is a story of justice, resilience, and hope. Israel is the birthplace of Jewish ethnic identity, language, culture, and religion, and Jews have maintained a constant presence there for over 3,000 years. Zionism represents the Jewish people's unbreakable bond and age-old desire to be free in their ancestral home. On a political level, Zionism is a liberation movement supporting Jewish self-determination in the land of Israel. Israel's existence and well-being are vital to the Jewish people's safety, survival, and human rights.",8,True,True,israelgpt,2024-05-26 07:29:44
21d2326a-0b53-4bdc-919d-d3757042fe9a,f583d31a-fb8e-4297-a2ab-8d356531b206,,"Welcome to IsraelGPT, your AI guide to Israel's history, people, and contributions to humanity. Discover accurate and diverse insights into this unique nation. Ready to explore? Let's begin your informative journey! 
[more about me >](action/profile)",user,What does the platform support and how does it describe Israel?,9,True,True,israelgpt,2024-05-26 07:29:44
